"01 Jun, 2017 01:00:55 PM",66
"01 Jun, 2017 01:00:46 PM",9
"01 Jun, 2017 01:00:44 PM",44
"01 Jun, 2017 12:55:55 PM",66
"01 Jun, 2017 12:55:46 PM",9
"01 Jun, 2017 12:55:45 PM",28
"01 Jun, 2017 12:55:44 PM",59
"01 Jun, 2017 12:50:55 PM",66
"01 Jun, 2017 12:50:49 PM",9
"01 Jun, 2017 12:50:45 PM",28
"01 Jun, 2017 12:50:44 PM",59
"01 Jun, 2017 12:45:54 PM",66
"01 Jun, 2017 12:45:45 PM",28
"01 Jun, 2017 12:45:43 PM",34
"01 Jun, 2017 12:40:54 PM",66
"01 Jun, 2017 12:40:52 PM",9
"01 Jun, 2017 12:40:46 PM",28
"01 Jun, 2017 12:40:44 PM",59
"01 Jun, 2017 12:35:55 PM",66
"01 Jun, 2017 12:35:45 PM",28
"01 Jun, 2017 12:35:44 PM",59
"01 Jun, 2017 12:35:43 PM",9
"01 Jun, 2017 12:30:55 PM",66
"01 Jun, 2017 12:30:45 PM",28
"01 Jun, 2017 12:30:43 PM",59
"01 Jun, 2017 12:30:42 PM",9
"01 Jun, 2017 12:25:55 PM",66
"01 Jun, 2017 12:25:46 PM",9
"01 Jun, 2017 12:25:45 PM",44
"01 Jun, 2017 12:21:02 PM",66
"01 Jun, 2017 12:20:45 PM",28
"01 Jun, 2017 12:20:44 PM",59
"01 Jun, 2017 12:20:43 PM",9
"01 Jun, 2017 12:16:21 PM",40
"01 Jun, 2017 12:10:00 PM",66
"01 Jun, 2017 12:09:50 PM",59
"01 Jun, 2017 12:09:48 PM",28
"01 Jun, 2017 12:09:46 PM",9
"01 Jun, 2017 12:04:59 PM",66
"01 Jun, 2017 12:04:48 PM",28
"01 Jun, 2017 12:04:47 PM",34
"01 Jun, 2017 12:00:01 PM",66
"01 Jun, 2017 11:59:48 AM",59
"01 Jun, 2017 11:59:47 AM",28
"01 Jun, 2017 11:59:46 AM",9
"01 Jun, 2017 11:55:00 AM",66
"01 Jun, 2017 11:54:48 AM",28
"01 Jun, 2017 11:54:47 AM",59
"01 Jun, 2017 11:54:46 AM",9
"01 Jun, 2017 11:49:59 AM",66
"01 Jun, 2017 11:49:48 AM",44
"01 Jun, 2017 11:49:46 AM",9
"01 Jun, 2017 11:45:01 AM",66
"01 Jun, 2017 11:44:48 AM",28
"01 Jun, 2017 11:44:47 AM",34
"01 Jun, 2017 11:40:00 AM",66
"01 Jun, 2017 11:39:47 AM",44
"01 Jun, 2017 11:39:46 AM",9
"01 Jun, 2017 11:34:59 AM",66
"01 Jun, 2017 11:34:49 AM",9
"01 Jun, 2017 11:34:47 AM",44
"01 Jun, 2017 11:30:00 AM",66
"01 Jun, 2017 11:29:48 AM",18
"01 Jun, 2017 11:29:47 AM",59
"01 Jun, 2017 11:25:00 AM",66
"01 Jun, 2017 11:24:48 AM",28
"01 Jun, 2017 11:24:47 AM",59
"01 Jun, 2017 11:24:46 AM",9
"01 Jun, 2017 11:20:00 AM",66
"01 Jun, 2017 11:19:48 AM",28
"01 Jun, 2017 11:19:47 AM",59
"01 Jun, 2017 11:19:46 AM",9
"01 Jun, 2017 11:15:00 AM",66
"01 Jun, 2017 11:14:49 AM",28
"01 Jun, 2017 11:14:47 AM",59
"01 Jun, 2017 11:14:46 AM",9
"01 Jun, 2017 11:09:59 AM",66
"01 Jun, 2017 11:09:47 AM",44
"01 Jun, 2017 11:09:46 AM",9
"01 Jun, 2017 11:05:01 AM",66
"01 Jun, 2017 11:04:50 AM",59
"01 Jun, 2017 11:04:49 AM",28
"01 Jun, 2017 11:04:46 AM",9
"01 Jun, 2017 10:59:59 AM",66
"01 Jun, 2017 10:59:50 AM",28
"01 Jun, 2017 10:59:48 AM",34
"01 Jun, 2017 10:54:59 AM",66
"01 Jun, 2017 10:54:48 AM",59
"01 Jun, 2017 10:50:00 AM",66
"01 Jun, 2017 10:49:49 AM",59
"01 Jun, 2017 10:45:03 AM",66
"01 Jun, 2017 10:44:47 AM",59
"01 Jun, 2017 10:40:01 AM",66
"01 Jun, 2017 10:39:47 AM",59
"01 Jun, 2017 10:34:59 AM",66
"01 Jun, 2017 10:34:47 AM",59
"01 Jun, 2017 10:30:00 AM",66
"01 Jun, 2017 10:29:53 AM",59
"01 Jun, 2017 10:25:01 AM",66
"01 Jun, 2017 10:24:47 AM",59
"01 Jun, 2017 10:20:00 AM",66
"01 Jun, 2017 10:19:47 AM",59
"01 Jun, 2017 10:14:59 AM",66
"01 Jun, 2017 10:14:47 AM",59
"01 Jun, 2017 10:10:00 AM",66
"01 Jun, 2017 10:09:48 AM",59
"01 Jun, 2017 10:04:59 AM",66
"01 Jun, 2017 10:04:48 AM",59
"01 Jun, 2017 10:00:00 AM",66
"01 Jun, 2017 09:59:47 AM",59
"01 Jun, 2017 09:55:00 AM",66
"01 Jun, 2017 09:54:48 AM",59
"01 Jun, 2017 09:49:59 AM",66
"01 Jun, 2017 09:49:47 AM",59
"01 Jun, 2017 09:45:00 AM",66
"01 Jun, 2017 09:44:47 AM",59
"01 Jun, 2017 09:39:59 AM",66
"01 Jun, 2017 09:39:47 AM",59
"01 Jun, 2017 09:35:01 AM",66
"01 Jun, 2017 09:34:47 AM",59
"01 Jun, 2017 09:29:59 AM",66
"01 Jun, 2017 09:29:47 AM",59
"01 Jun, 2017 09:25:01 AM",66
"01 Jun, 2017 09:24:47 AM",59
"01 Jun, 2017 09:20:01 AM",66
"01 Jun, 2017 09:19:47 AM",59
"01 Jun, 2017 09:14:59 AM",66
"01 Jun, 2017 09:14:47 AM",59
"01 Jun, 2017 09:09:59 AM",66
"01 Jun, 2017 09:09:47 AM",59
"01 Jun, 2017 09:05:03 AM",66
"01 Jun, 2017 09:04:47 AM",59
"01 Jun, 2017 08:59:59 AM",66
"01 Jun, 2017 08:59:47 AM",59
"01 Jun, 2017 08:55:00 AM",66
"01 Jun, 2017 08:54:47 AM",59
"01 Jun, 2017 08:50:00 AM",66
"01 Jun, 2017 08:49:53 AM",59
"01 Jun, 2017 08:44:59 AM",66
"01 Jun, 2017 08:44:47 AM",59
"01 Jun, 2017 08:40:00 AM",66
"01 Jun, 2017 08:39:47 AM",59
"01 Jun, 2017 08:35:00 AM",66
"01 Jun, 2017 08:34:48 AM",59
"01 Jun, 2017 08:30:06 AM",66
"01 Jun, 2017 08:29:47 AM",59
"01 Jun, 2017 08:25:01 AM",66
"01 Jun, 2017 08:24:47 AM",59
"01 Jun, 2017 08:20:00 AM",66
"01 Jun, 2017 08:19:47 AM",59
"01 Jun, 2017 08:15:00 AM",66
"01 Jun, 2017 08:14:47 AM",59
"01 Jun, 2017 08:09:59 AM",66
"01 Jun, 2017 08:09:47 AM",59
"01 Jun, 2017 08:05:00 AM",66
"01 Jun, 2017 08:04:47 AM",59
"01 Jun, 2017 07:59:59 AM",66
"01 Jun, 2017 07:59:47 AM",59
"01 Jun, 2017 07:55:00 AM",66
"01 Jun, 2017 07:54:47 AM",59
"01 Jun, 2017 07:50:00 AM",66
"01 Jun, 2017 07:49:47 AM",59
"01 Jun, 2017 07:45:01 AM",66
"01 Jun, 2017 07:44:47 AM",59
"01 Jun, 2017 07:40:00 AM",66
"01 Jun, 2017 07:39:47 AM",59
"01 Jun, 2017 07:35:00 AM",66
"01 Jun, 2017 07:34:47 AM",59
"01 Jun, 2017 07:29:59 AM",66
"01 Jun, 2017 07:29:47 AM",59
"01 Jun, 2017 07:25:00 AM",66
"01 Jun, 2017 07:24:47 AM",59
"01 Jun, 2017 07:20:00 AM",66
"01 Jun, 2017 07:19:47 AM",59
"01 Jun, 2017 07:15:00 AM",66
"01 Jun, 2017 07:14:47 AM",59
"01 Jun, 2017 07:09:59 AM",66
"01 Jun, 2017 07:09:48 AM",59
"01 Jun, 2017 07:05:00 AM",66
"01 Jun, 2017 07:04:47 AM",59
"01 Jun, 2017 07:00:00 AM",66
"01 Jun, 2017 06:59:47 AM",59
"01 Jun, 2017 06:55:00 AM",66
"01 Jun, 2017 06:54:47 AM",59
"01 Jun, 2017 06:50:00 AM",66
"01 Jun, 2017 06:49:47 AM",59
"01 Jun, 2017 06:45:00 AM",66
"01 Jun, 2017 06:44:48 AM",59
"01 Jun, 2017 06:40:02 AM",66
"01 Jun, 2017 06:39:47 AM",59
"01 Jun, 2017 06:34:59 AM",66
"01 Jun, 2017 06:34:53 AM",59
"01 Jun, 2017 06:29:58 AM",66
"01 Jun, 2017 06:29:47 AM",59
"01 Jun, 2017 06:25:03 AM",66
"01 Jun, 2017 06:24:47 AM",59
"01 Jun, 2017 06:19:59 AM",66
"01 Jun, 2017 06:19:47 AM",59
"01 Jun, 2017 06:15:00 AM",66
"01 Jun, 2017 06:14:47 AM",59
"01 Jun, 2017 06:10:00 AM",66
"01 Jun, 2017 06:09:48 AM",59
"01 Jun, 2017 06:04:59 AM",66
"01 Jun, 2017 06:04:47 AM",59
"01 Jun, 2017 06:00:00 AM",66
"01 Jun, 2017 05:59:48 AM",59
"01 Jun, 2017 05:54:59 AM",66
"01 Jun, 2017 05:54:48 AM",59
"01 Jun, 2017 05:49:59 AM",66
"01 Jun, 2017 05:49:47 AM",59
"01 Jun, 2017 05:45:00 AM",66
"01 Jun, 2017 05:44:47 AM",59
"01 Jun, 2017 05:40:00 AM",66
"01 Jun, 2017 05:39:47 AM",59
"01 Jun, 2017 05:35:00 AM",66
"01 Jun, 2017 05:34:47 AM",59
"01 Jun, 2017 05:29:59 AM",66
"01 Jun, 2017 05:29:54 AM",59
"01 Jun, 2017 05:25:01 AM",66
"01 Jun, 2017 05:24:47 AM",59
"01 Jun, 2017 05:20:00 AM",66
"01 Jun, 2017 05:19:47 AM",59
"01 Jun, 2017 05:15:00 AM",66
"01 Jun, 2017 05:14:47 AM",59
"01 Jun, 2017 05:10:01 AM",66
"01 Jun, 2017 05:09:47 AM",59
"01 Jun, 2017 05:04:59 AM",66
"01 Jun, 2017 05:04:47 AM",59
"01 Jun, 2017 05:00:00 AM",66
"01 Jun, 2017 04:59:54 AM",59
"01 Jun, 2017 04:54:59 AM",66
"01 Jun, 2017 04:54:47 AM",59
"01 Jun, 2017 04:50:00 AM",66
"01 Jun, 2017 04:49:49 AM",59
"01 Jun, 2017 04:45:00 AM",66
"01 Jun, 2017 04:44:47 AM",59
"01 Jun, 2017 04:39:59 AM",66
"01 Jun, 2017 04:39:47 AM",59
"01 Jun, 2017 04:35:00 AM",66
"01 Jun, 2017 04:34:47 AM",59
"01 Jun, 2017 04:30:05 AM",66
"01 Jun, 2017 04:29:47 AM",59
"01 Jun, 2017 04:24:59 AM",66
"01 Jun, 2017 04:24:47 AM",59
"01 Jun, 2017 04:20:00 AM",66
"01 Jun, 2017 04:19:47 AM",59
"01 Jun, 2017 04:15:00 AM",66
"01 Jun, 2017 04:14:47 AM",59
"01 Jun, 2017 04:09:59 AM",66
"01 Jun, 2017 04:09:47 AM",59
"01 Jun, 2017 04:04:59 AM",66
"01 Jun, 2017 04:04:47 AM",59
"01 Jun, 2017 03:59:58 AM",66
"01 Jun, 2017 03:59:47 AM",59
"01 Jun, 2017 03:55:00 AM",66
"01 Jun, 2017 03:54:47 AM",59
"01 Jun, 2017 03:49:59 AM",66
"01 Jun, 2017 03:49:47 AM",59
"01 Jun, 2017 03:44:59 AM",66
"01 Jun, 2017 03:44:47 AM",59
"01 Jun, 2017 03:39:59 AM",66
"01 Jun, 2017 03:39:47 AM",59
"01 Jun, 2017 03:35:00 AM",66
"01 Jun, 2017 03:34:48 AM",59
"01 Jun, 2017 03:30:00 AM",66
"01 Jun, 2017 03:29:48 AM",59
"01 Jun, 2017 03:25:00 AM",66
"01 Jun, 2017 03:24:49 AM",59
"01 Jun, 2017 03:20:00 AM",66
"01 Jun, 2017 03:19:50 AM",59
"01 Jun, 2017 03:14:59 AM",66
"01 Jun, 2017 03:14:50 AM",59
"01 Jun, 2017 03:09:58 AM",66
"01 Jun, 2017 03:09:50 AM",59
"01 Jun, 2017 03:04:59 AM",66
"01 Jun, 2017 03:04:49 AM",59
"01 Jun, 2017 03:00:00 AM",66
"01 Jun, 2017 02:59:49 AM",59
"01 Jun, 2017 02:54:59 AM",66
"01 Jun, 2017 02:54:47 AM",59
"01 Jun, 2017 02:49:59 AM",66
"01 Jun, 2017 02:49:47 AM",59
"01 Jun, 2017 02:45:00 AM",66
"01 Jun, 2017 02:44:47 AM",59
"01 Jun, 2017 02:40:00 AM",66
"01 Jun, 2017 02:39:47 AM",59
"01 Jun, 2017 02:35:00 AM",66
"01 Jun, 2017 02:34:47 AM",59
"01 Jun, 2017 02:29:59 AM",66
"01 Jun, 2017 02:29:47 AM",59
"01 Jun, 2017 02:24:59 AM",66
"01 Jun, 2017 02:24:47 AM",59
"01 Jun, 2017 02:20:03 AM",66
"01 Jun, 2017 02:19:47 AM",59
"01 Jun, 2017 02:14:59 AM",66
"01 Jun, 2017 02:14:48 AM",59
"01 Jun, 2017 02:10:00 AM",66
"01 Jun, 2017 02:09:47 AM",59
"01 Jun, 2017 02:05:01 AM",66
"01 Jun, 2017 02:04:47 AM",59
"01 Jun, 2017 01:59:59 AM",66
"01 Jun, 2017 01:59:49 AM",59
"01 Jun, 2017 01:54:59 AM",66
"01 Jun, 2017 01:54:49 AM",59
"01 Jun, 2017 01:49:59 AM",66
"01 Jun, 2017 01:49:47 AM",59
"01 Jun, 2017 01:45:00 AM",66
"01 Jun, 2017 01:44:47 AM",58
"01 Jun, 2017 01:39:59 AM",66
"01 Jun, 2017 01:39:47 AM",58
"01 Jun, 2017 01:35:06 AM",66
"01 Jun, 2017 01:34:48 AM",58
"01 Jun, 2017 01:29:59 AM",66
"01 Jun, 2017 01:29:47 AM",58
"01 Jun, 2017 01:24:59 AM",66
"01 Jun, 2017 01:24:47 AM",58
"01 Jun, 2017 01:19:59 AM",66
"01 Jun, 2017 01:19:53 AM",58
"01 Jun, 2017 01:14:59 AM",66
"01 Jun, 2017 01:14:47 AM",58
"01 Jun, 2017 01:10:00 AM",66
"01 Jun, 2017 01:09:47 AM",58
"01 Jun, 2017 01:05:02 AM",66
"01 Jun, 2017 01:04:47 AM",58
"01 Jun, 2017 01:00:00 AM",66
"01 Jun, 2017 12:59:47 AM",58
"01 Jun, 2017 12:54:59 AM",66
"01 Jun, 2017 12:54:48 AM",58
"01 Jun, 2017 12:50:00 AM",66
"01 Jun, 2017 12:49:46 AM",58
"01 Jun, 2017 12:45:01 AM",66
"01 Jun, 2017 12:44:47 AM",58
"01 Jun, 2017 12:39:59 AM",66
"01 Jun, 2017 12:39:46 AM",58
"01 Jun, 2017 12:35:00 AM",66
"01 Jun, 2017 12:34:47 AM",58
"01 Jun, 2017 12:29:59 AM",66
"01 Jun, 2017 12:29:46 AM",58
"01 Jun, 2017 12:25:00 AM",66
"01 Jun, 2017 12:24:47 AM",58
"01 Jun, 2017 12:19:58 AM",66
"01 Jun, 2017 12:19:52 AM",58
"01 Jun, 2017 12:15:00 AM",66
"01 Jun, 2017 12:14:46 AM",58
"01 Jun, 2017 12:10:00 AM",66
"01 Jun, 2017 12:09:47 AM",58
"01 Jun, 2017 12:05:00 AM",66
"01 Jun, 2017 12:04:47 AM",58
"01 Jun, 2017 12:00:00 AM",66
